,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,Force,Line
122,11.2527,11.8539,0.0152105,-0.0925411,-2.50816,0.474756,-0.0211711,0.0111058,0.0222156,183,0
123,11.7372,11.8487,0.0142312,-0.104028,-2.4674,0.465932,-0.0208821,0.0109293,0.021849,183,0
124,12.2216,11.8435,0.0137534,-0.116051,-2.42647,0.45792,-0.0205423,0.0107228,0.0214947,183,0
125,12.7059,11.8382,0.0134526,-0.128266,-2.38548,0.450196,-0.0201844,0.0105054,0.0211447,183,0
126,13.1896,11.833,0.0119808,-0.140485,-2.34497,0.44226,-0.019765,0.0102583,0.0208152,183,0
127,13.6732,11.8277,0.0104275,-0.152738,-2.30458,0.434213,-0.0193366,0.0100054,0.020495,183,0
128,14.1564,11.8224,0.00865809,-0.165099,-2.26456,0.425823,-0.0188819,0.00973526,0.0202039,183,0
129,14.6397,11.817,0.0077446,-0.176859,-2.22464,0.417405,-0.0184166,0.00945764,0.0199297,183,0
130,15.123,11.8116,0.00773213,-0.187987,-2.18481,0.408956,-0.01794,0.00917217,0.0196733,183,0
131,15.6064,11.8067,0.00918497,-0.198415,-2.14525,0.400803,-0.0174506,0.00887738,0.0194195,183,0
132,16.0897,11.802,0.0111617,-0.208595,-2.10578,0.392755,-0.0169567,0.00857925,0.0191666,183,0
133,16.5732,11.7976,0.0151361,-0.218212,-2.06587,0.385843,-0.0164594,0.00827193,0.0189017,183,0
134,17.0565,11.7931,0.0187993,-0.227577,-2.02592,0.379045,-0.0159607,0.00796483,0.0186356,183,0
135,17.5393,11.7882,0.0213656,-0.236149,-1.98586,0.372559,-0.0154575,0.00765886,0.0183662,183,0
136,18.0213,11.7831,0.0214663,-0.244712,-1.946,0.366035,-0.0149486,0.00735228,0.018096,183,0
137,18.5026,11.7778,0.018964,-0.253262,-1.90635,0.35947,-0.0144337,0.00704503,0.0178251,183,0
138,18.9836,11.772,0.0161687,-0.261543,-1.86706,0.352947,-0.0139209,0.00673317,0.0175481,183,0
139,19.4645,11.766,0.0132662,-0.269727,-1.8279,0.34644,-0.0134088,0.00641966,0.0172689,183,0
140,19.9447,11.7599,0.00914383,-0.277426,-1.78884,0.340111,-0.0129052,0.00610608,0.0169782,183,0
141,20.425,11.7538,0.00576083,-0.284909,-1.74979,0.333837,-0.0124049,0.00579394,0.0166842,183,0
142,20.9056,11.7479,0.00482998,-0.291722,-1.71077,0.327734,-0.0119148,0.00548648,0.0163803,183,0
143,21.386,11.7423,0.00360987,-0.298419,-1.67195,0.321982,-0.0114329,0.00518026,0.0160693,183,0
144,21.8661,11.737,0.00208434,-0.304995,-1.63336,0.3166,-0.0109595,0.00487534,0.0157509,183,0
145,22.3461,11.7323,0.00143054,-0.311708,-1.59549,0.311978,-0.0104977,0.00457078,0.0154176,183,0
146,22.8262,11.7277,0.00108962,-0.31847,-1.5579,0.307631,-0.0100401,0.00426635,0.015079,183,0
147,23.3061,11.723,0.00227867,-0.325394,-1.52073,0.304289,-0.00959764,0.00396744,0.0147198,183,0
148,23.786,11.7181,0.00310322,-0.332046,-1.48379,0.300703,-0.00915789,0.00367016,0.0143578,183,0
149,24.2652,11.7125,0.00267054,-0.337806,-1.44752,0.29627,-0.0087262,0.0033779,0.013987,183,0
150,24.7443,11.7069,0.00182715,-0.343233,-1.41161,0.291693,-0.00829587,0.00309054,0.0136148,183,0
151,25.223,11.7013,0.000547766,-0.348304,-1.37608,0.286964,-0.00786698,0.00280837,0.013241,183,0
152,25.7018,11.6959,0.000737911,-0.352999,-1.34046,0.282266,-0.00744311,0.00253609,0.0128569,183,0
153,26.1806,11.6906,0.00145761,-0.357558,-1.30482,0.277579,-0.00702104,0.00226735,0.012469,183,0
154,26.6589,11.6855,0.00117221,-0.361728,-1.26909,0.272845,-0.00661366,0.0020104,0.012061,183,0
155,27.137,11.6803,0.000869119,-0.365798,-1.23334,0.268198,-0.00620915,0.00175747,0.0116507,183,0
156,27.6149,11.6748,0.00055702,-0.369559,-1.19747,0.263843,-0.00581331,0.00151708,0.0112337,183,0
157,28.0925,11.6693,-0.00064507,-0.373262,-1.16219,0.260151,-0.00542664,0.00128591,0.010816,183,0
158,28.5697,11.6638,-0.00279564,-0.376903,-1.12754,0.257167,-0.0050497,0.00106454,0.0103978,183,0
159,29.0461,11.6587,-0.0076165,-0.380274,-1.09406,0.253985,-0.00469309,0.00085886,0.00998049,183,0
160,29.5222,11.6538,-0.0134047,-0.383547,-1.061,0.250732,-0.00434383,0.000658858,0.00956356,183,0
161,29.9983,11.649,-0.0178015,-0.386172,-1.02887,0.247146,-0.00402426,0.000478657,0.00914828,183,0
162,30.4745,11.644,-0.021278,-0.38875,-0.996876,0.243519,-0.00371101,0.000302776,0.0087338,183,0
163,30.951,11.6384,-0.0218124,-0.391214,-0.965258,0.239777,-0.00341696,0.000140006,0.00832177,183,0
164,31.4274,11.6326,-0.021764,-0.393237,-0.933962,0.235576,-0.00313361,-1.36811e-05,0.00790956,183,0
165,31.9038,11.6264,-0.0210931,-0.394787,-0.903008,0.230884,-0.00286168,-0.000157668,0.00749716,183,0
166,32.38,11.6221,-0.0198539,-0.396637,-0.872113,0.226685,-0.00261007,-0.00028961,0.00708508,183,0
167,32.8562,11.6185,-0.018406,-0.398597,-0.841241,0.222666,-0.00236586,-0.000417175,0.00667315,183,0
168,33.3314,11.6144,-0.0201282,-0.400399,-0.810749,0.218843,-0.00215245,-0.000528407,0.00626765,183,0
169,33.8067,11.6099,-0.0212248,-0.402105,-0.780524,0.215187,-0.00194479,-0.000634351,0.00586511,183,0
170,34.2821,11.6044,-0.0200954,-0.4035,-0.751154,0.21207,-0.00175428,-0.000723794,0.00547183,183,0
171,34.757,11.5987,-0.0205522,-0.405193,-0.722387,0.210454,-0.00156844,-0.000802978,0.0050857,183,0
172,35.2315,11.5927,-0.022715,-0.407207,-0.694268,0.210449,-0.00138759,-0.000871164,0.00470725,183,0
173,35.7061,11.5861,-0.0226529,-0.409082,-0.666209,0.210215,-0.0012159,-0.000926375,0.00434018,183,0
174,36.1807,11.5792,-0.0217773,-0.410906,-0.638171,0.209898,-0.00104755,-0.000976858,0.00397729,183,0
175,36.6551,11.572,-0.0206361,-0.412218,-0.610263,0.208199,-0.00089681,-0.0010114,0.00362651,183,0
176,37.1294,11.5648,-0.0197276,-0.413348,-0.582494,0.206071,-0.000750216,-0.00104178,0.00327743,183,0
177,37.6032,11.5576,-0.0196129,-0.413901,-0.555183,0.202598,-0.000616337,-0.00105935,0.00293316,183,0
178,38.0766,11.5516,-0.0207584,-0.414418,-0.528465,0.198958,-0.00048695,-0.00106798,0.00259501,183,0
179,38.5497,11.5472,-0.0232592,-0.414896,-0.502385,0.195139,-0.000362391,-0.00106701,0.00226345,183,0
180,39.0219,11.5416,-0.0288219,-0.415545,-0.476785,0.192532,-0.000246914,-0.0010512,0.001945,183,0
181,39.4939,11.5356,-0.0355092,-0.416257,-0.45136,0.19037,-0.000134748,-0.00102996,0.00163138,183,0
182,39.9659,11.5287,-0.0404877,-0.41717,-0.425833,0.189989,-4.9404e-05,-0.000995183,0.00133452,183,0
183,40.4378,11.522,-0.0451627,-0.417926,-0.400324,0.189158,2.94567e-05,-0.000958158,0.00104205,183,0
184,40.9096,11.5165,-0.0489399,-0.418142,-0.374881,0.186718,8.84034e-05,-0.000914473,0.000763022,183,0
185,41.3812,11.5124,-0.0535525,-0.418185,-0.350214,0.183327,0.000141235,-0.000866347,0.00049224,183,0
186,41.8524,11.5098,-0.0590718,-0.418039,-0.326382,0.178912,0.000187468,-0.000813425,0.00023034,183,0
187,42.3239,11.5074,-0.061689,-0.417893,-0.302555,0.174448,0.000222966,-0.000755665,-1.68679e-05,183,0
188,42.7955,11.505,-0.063237,-0.417745,-0.278731,0.169966,0.000254519,-0.000696132,-0.000258655,183,0
189,43.2673,11.4999,-0.0611359,-0.417984,-0.254977,0.167439,0.000258759,-0.00063234,-0.000489953,183,0
190,43.739,11.4943,-0.0593321,-0.418108,-0.231468,0.16505,0.000256947,-0.000568359,-0.000717406,183,0
191,44.2103,11.4874,-0.0587534,-0.417827,-0.208773,0.162993,0.000236691,-0.000503988,-0.000932744,183,0
192,44.6815,11.4805,-0.0572353,-0.41774,-0.186452,0.161313,0.000206943,-0.000440364,-0.00114273,183,0
193,45.1527,11.4738,-0.0547085,-0.417863,-0.164538,0.160039,0.000166921,-0.000377546,-0.00134694,183,0
194,45.6233,11.468,-0.0547064,-0.418392,-0.143149,0.159601,0.000112461,-0.000317733,-0.00154617,183,0
195,46.0936,11.4626,-0.0556409,-0.419072,-0.121954,0.159472,5.26673e-05,-0.000259029,-0.00174356,183,0
196,46.5627,11.4612,-0.0622608,-0.420015,-0.100021,0.158475,-3.03773e-05,-0.000203634,-0.00193008,183,0
197,47.0321,11.4597,-0.0667892,-0.420895,-0.0781421,0.157222,-0.000116895,-0.00014822,-0.0021123,183,0
198,47.5024,11.4578,-0.0638888,-0.421542,-0.0564979,0.155168,-0.000213463,-9.25319e-05,-0.00228081,183,0
199,47.9725,11.4549,-0.0612506,-0.421903,-0.0350528,0.152716,-0.000297007,-3.6795e-05,-0.00244001,183,0
0,-49.701,9.748,-0.0997948,0.540619,-0.522128,0.234873,0.000174674,-0.0018926,-0.0024207,183,1
1,-49.1875,9.7414,-0.096048,0.539671,-0.549934,0.238791,0.000104666,-0.00191049,-0.00288411,183,1
2,-48.6747,9.7344,-0.0934974,0.538601,-0.578249,0.242007,1.16675e-05,-0.00191043,-0.00336318,183,1
3,-48.1625,9.7274,-0.0919223,0.537211,-0.606755,0.244738,-8.63882e-05,-0.00190519,-0.00384777,183,1
4,-47.6511,9.72041,-0.0919971,0.535282,-0.635582,0.246646,-0.000193007,-0.00189119,-0.00434167,183,1
5,-47.1393,9.71361,-0.0902095,0.533312,-0.664942,0.248781,-0.000316663,-0.00186667,-0.00484358,183,1
6,-46.6273,9.70693,-0.0872838,0.531316,-0.694628,0.251054,-0.000450732,-0.00183572,-0.00535041,183,1
7,-46.1154,9.70056,-0.0837845,0.529598,-0.724881,0.253847,-0.000608804,-0.00178654,-0.00586916,183,1
8,-45.6037,9.6944,-0.0803957,0.527954,-0.75538,0.256841,-0.000773159,-0.00173182,-0.00639141,183,1
9,-45.0929,9.68949,-0.0784575,0.526552,-0.787074,0.260751,-0.000957502,-0.00165617,-0.00692629,183,1
10,-44.5823,9.68475,-0.0767082,0.524847,-0.818955,0.264223,-0.00115241,-0.00157215,-0.00746435,183,1
11,-44.072,9.68029,-0.0752861,0.52262,-0.851156,0.266944,-0.0013655,-0.00147375,-0.00800789,183,1
12,-43.5619,9.67543,-0.0735301,0.52015,-0.883585,0.269802,-0.00158812,-0.00136912,-0.00855059,183,1
13,-43.0519,9.67033,-0.0715665,0.517528,-0.916155,0.272745,-0.00181667,-0.00126061,-0.00909278,183,1
14,-42.5414,9.66482,-0.0668215,0.515387,-0.949366,0.277537,-0.00207554,-0.00112663,-0.00965037,183,1
15,-42.0308,9.65922,-0.06164,0.513315,-0.982773,0.282608,-0.00234381,-0.000985276,-0.010211,183,1
16,-41.5206,9.65354,-0.0564206,0.511209,-1.01693,0.287608,-0.00264833,-0.0008175,-0.0107765,183,1
17,-41.011,9.64776,-0.0525956,0.508733,-1.05127,0.292083,-0.00296718,-0.000639318,-0.01134,183,1
18,-40.5025,9.6418,-0.051213,0.505611,-1.08594,0.295636,-0.0033111,-0.000442908,-0.0118996,183,1
19,-39.9943,9.63602,-0.0500346,0.50184,-1.12093,0.298267,-0.00367079,-0.000231972,-0.0124571,183,1
20,-39.4863,9.63034,-0.048985,0.497658,-1.15612,0.300314,-0.00404046,-1.18461e-05,-0.0130132,183,1
21,-38.9782,9.62443,-0.0465918,0.493623,-1.19326,0.302519,-0.00442515,0.000227311,-0.0135654,183,1
22,-38.4702,9.61853,-0.0438752,0.489578,-1.23078,0.304923,-0.00481469,0.000471621,-0.0141156,183,1
23,-37.9622,9.61305,-0.0402965,0.485283,-1.26878,0.308733,-0.00522389,0.000732795,-0.0146553,183,1
24,-37.4544,9.60763,-0.0368085,0.480825,-1.30687,0.312828,-0.00564075,0.000999893,-0.0151904,183,1
25,-36.9469,9.60231,-0.0334829,0.476076,-1.34514,0.317432,-0.00607128,0.00127755,-0.0157176,183,1
26,-36.4396,9.59676,-0.0297139,0.470976,-1.38344,0.322351,-0.0065119,0.00156532,-0.0162377,183,1
27,-35.9323,9.59109,-0.0256606,0.465651,-1.42177,0.327474,-0.00695902,0.0018596,-0.0167531,183,1
28,-35.4263,9.58554,-0.0242324,0.459573,-1.46078,0.331373,-0.00740761,0.00216591,-0.0172601,183,1
29,-34.9204,9.58002,-0.0232383,0.453321,-1.49999,0.335009,-0.00785595,0.00247491,-0.017764,183,1
30,-34.415,9.57451,-0.022221,0.446665,-1.54003,0.338152,-0.00830012,0.00278977,-0.0182532,183,1
31,-33.9096,9.56887,-0.0210628,0.440101,-1.58001,0.341774,-0.00874535,0.00310589,-0.0187349,183,1
32,-33.4044,9.56295,-0.0196486,0.433703,-1.61991,0.346268,-0.00919251,0.00342429,-0.019203,183,1
33,-32.8985,9.55706,-0.0151729,0.427528,-1.66024,0.350548,-0.00964534,0.00374589,-0.019659,183,1
